JULIAN_DAY,YEAR,L,W,A,TIME,MONTH,DAY
179,2007,307,22.2,32,179,6,28
180,2007,307,22.5,32,180,6,29
181,2007,307,22.2,34.5,181,6,30
182,2007,307,22.2,29,182,7,1
183,2007,307,21.8,29.5,183,7,2
184,2007,307,22.2,32,184,7,3
185,2007,307,23,31,185,7,4
186,2007,307,22.3,32,186,7,5
187,2007,307,23,35,187,7,6
188,2007,307,23.5,37,188,7,7
189,2007,307,23.7,35.5,189,7,8
190,2007,307,23.2,29,190,7,9
191,2007,307,22.7,29,191,7,10
192,2007,307,22.8,32,192,7,11
193,2007,307,23,34,193,7,12
194,2007,307,23.6,35.5,194,7,13
195,2007,307,24,36.5,195,7,14
196,2007,307,23.4,35,196,7,15
197,2007,307,22.7,29,197,7,16
198,2007,307,23.3,31.5,198,7,17
199,2007,307,23.2,33,199,7,18
200,2007,307,22.9,31.5,200,7,19
201,2007,307,22.5,29,201,7,20
202,2007,307,22.5,29.5,202,7,21
203,2007,307,21.8,30,203,7,22
204,2007,307,21.7,28,204,7,23
205,2007,307,22.5,31,205,7,24
206,2007,307,22.7,34,206,7,25
207,2007,307,22.8,36,207,7,26
208,2007,307,23.5,37,208,7,27
209,2007,307,24,37,209,7,28
210,2007,307,24,38,210,7,29
211,2007,307,24.3,32,211,7,30
212,2007,307,24.3,39,212,7,31
213,2007,307,24.1,37,213,8,1
214,2007,307,24.1,35.5,214,8,2
215,2007,307,24.2,37,215,8,3
216,2007,307,24.4,40,216,8,4
217,2007,307,NA,NA,217,8,5
218,2007,307,NA,NA,218,8,6
219,2007,307,NA,NA,219,8,7
220,2007,307,NA,NA,220,8,8
221,2007,307,22.3,32.5,221,8,9
222,2007,307,22.2,34,222,8,10
223,2007,307,22,34,223,8,11
224,2007,307,21.6,32,224,8,12
225,2007,307,21.8,32,225,8,13
226,2007,307,22,33,226,8,14
227,2007,307,22,32,227,8,15
228,2007,307,NA,NA,228,8,16
229,2007,307,NA,NA,229,8,17
230,2007,307,22.4,35,230,8,18
231,2007,307,NA,NA,231,8,19
232,2007,307,NA,NA,232,8,20
233,2007,307,20.7,24.5,233,8,21
234,2007,307,20,24,234,8,22
235,2007,307,19.7,26,235,8,23
236,2007,307,19.5,34,236,8,24
237,2007,307,20.1,31,237,8,25
238,2007,307,21,34,238,8,26
239,2007,307,20.9,37,239,8,27
240,2007,307,22.3,37,240,8,28
241,2007,307,22.6,29.5,241,8,29
242,2007,307,22.1,27,242,8,30
243,2007,307,21.2,29,243,8,31
244,2007,307,21.2,32,244,9,1
245,2007,307,21.3,33,245,9,2
246,2007,307,21.3,33.5,246,9,3
247,2007,307,21.4,30,247,9,4
248,2007,307,21.2,32,248,9,5
249,2007,307,NA,NA,249,9,6
250,2007,307,NA,NA,250,9,7
251,2007,307,20.9,32,251,9,8
252,2007,307,NA,NA,252,9,9
253,2007,307,NA,NA,253,9,10
254,2007,307,21.1,30,254,9,11
255,2007,307,21,30.5,255,9,12
256,2007,307,21.3,28.4,256,9,13
257,2007,307,20.9,25,257,9,14
258,2007,307,21.1,28.5,258,9,15
259,2007,307,20.7,29.5,259,9,16
260,2007,307,20.5,22,260,9,17
261,2007,307,20.3,26,261,9,18
262,2007,307,19.7,27,262,9,19
263,2007,307,20.2,30,263,9,20
264,2007,307,20,24.2,264,9,21
265,2007,307,20.6,27.5,265,9,22
266,2007,307,20.6,27.8,266,9,23
267,2007,307,20.4,28,267,9,24
268,2007,307,20,27,268,9,25
269,2007,307,19.4,21,269,9,26
270,2007,307,18.1,19,270,9,27
271,2007,307,17,23,271,9,28
272,2007,307,16.6,21,272,9,29
273,2007,307,17.1,26,273,9,30
274,2007,307,17.6,24,274,10,1
275,2007,307,18.1,24,275,10,2
276,2007,307,18.4,19,276,10,3
277,2007,307,17.7,19,277,10,4
278,2007,307,17.8,20,278,10,5
279,2007,307,17.9,19.5,279,10,6
280,2007,307,17.7,19.5,280,10,7
281,2007,307,18,24.5,281,10,8
282,2007,307,17.7,23,282,10,9
283,2007,307,17.3,19,283,10,10
284,2007,307,16.8,19.5,284,10,11
285,2007,307,16.7,23,285,10,12
286,2007,307,16.2,23,286,10,13
287,2007,307,15.9,24,287,10,14
288,2007,307,15.6,22.2,288,10,15
289,2007,307,15.8,22,289,10,16
290,2007,307,16.1,24,290,10,17
291,2007,307,16.2,24,291,10,18
292,2007,307,16.2,23,292,10,19
293,2007,307,16,25,293,10,20
294,2007,307,15.2,21,294,10,21
295,2007,307,14.4,21,295,10,22
296,2007,307,14,16.5,296,10,23
297,2007,307,14.5,15,297,10,24
298,2007,307,14.6,17,298,10,25
299,2007,307,14,15,299,10,26
300,2007,307,13.3,18,300,10,27
301,2007,307,13.2,20.5,301,10,28
302,2007,307,13,21,302,10,29
303,2007,307,13,16,303,10,30
304,2007,307,12.6,16,304,10,31
305,2007,307,12.2,20,305,11,1
306,2007,307,11.8,22,306,11,2
307,2007,307,11.8,20,307,11,3
308,2007,307,11.6,21.5,308,11,4
309,2007,307,11.4,21,309,11,5
310,2007,307,11.7,22,310,11,6
311,2007,307,11.6,19.5,311,11,7
312,2007,307,NA,NA,312,11,8
313,2007,307,11,16,313,11,9
314,2007,307,10.8,19,314,11,10
315,2007,307,10,21,315,11,11
316,2007,307,9.6,21,316,11,12
317,2007,307,10.4,19,317,11,13
318,2007,307,10.1,16,318,11,14
319,2007,307,10.2,13,319,11,15
320,2007,307,9.4,12.5,320,11,16
321,2007,307,8.2,13,321,11,17
322,2007,307,7.1,12,322,11,18
323,2007,307,6.9,8,323,11,19
324,2007,307,9.8,12,324,11,20
325,2007,307,10.9,9,325,11,21
326,2007,307,NA,NA,326,11,22
327,2007,307,NA,NA,327,11,23
328,2007,307,9.3,10,328,11,24
329,2007,307,8.5,12,329,11,25
330,2007,307,NA,NA,330,11,26
331,2007,307,9.6,14,331,11,27
332,2007,307,9.3,11.5,332,11,28
333,2007,307,NA,NA,333,11,29
334,2007,307,8.1,13,334,11,30
335,2007,307,8,10,335,12,1
336,2007,307,8.4,8,336,12,2
337,2007,307,8.2,12,337,12,3
338,2007,307,8.9,16,338,12,4
339,2007,307,8.6,10,339,12,5
340,2007,307,8.7,13,340,12,6
341,2007,307,8.5,7,341,12,7
342,2007,307,NA,NA,342,12,8
343,2007,307,8.7,16,343,12,9
344,2007,307,NA,NA,344,12,10
345,2007,307,8.2,10,345,12,11
346,2007,307,7.5,12,346,12,12
347,2007,307,7.2,12,347,12,13
348,2007,307,6.4,10,348,12,14
349,2007,307,5.6,9,349,12,15
350,2007,307,5.1,8,350,12,16
351,2007,307,5,6,351,12,17
352,2007,307,NA,NA,352,12,18
353,2007,307,6.3,7,353,12,19
354,2007,307,7.2,8,354,12,20
355,2007,307,8,10,355,12,21
356,2007,307,8.2,7.4,356,12,22
357,2007,307,8.3,8,357,12,23
358,2007,307,7.9,11,358,12,24
359,2007,307,7.4,9,359,12,25
360,2007,307,7.6,11,360,12,26
361,2007,307,7.6,11,361,12,27
362,2007,307,7.2,10,362,12,28
363,2007,307,7,9.4,363,12,29
364,2007,307,6.7,12.2,364,12,30
365,2007,307,6.1,9.4,365,12,31
1,2007,310,10.7,13,1,1,1
2,2007,310,11.4,13,2,1,2
3,2007,310,NA,NA,3,1,3
4,2007,310,NA,NA,4,1,4
5,2007,310,11.2,12,5,1,5
6,2007,310,10.9,12,6,1,6
7,2007,310,10.9,8,7,1,7
8,2007,310,11.2,11,8,1,8
9,2007,310,11.4,11,9,1,9
10,2007,310,11.2,9,10,1,10
11,2007,310,11.2,11,11,1,11
12,2007,310,11,15,12,1,12
13,2007,310,11,15,13,1,13
14,2007,310,11.6,15,14,1,14
15,2007,310,11.4,11,15,1,15
16,2007,310,11.3,12,16,1,16
17,2007,310,11.8,11,17,1,17
18,2007,310,NA,NA,18,1,18
19,2007,310,12.1,12,19,1,19
20,2007,310,12.2,11,20,1,20
21,2007,310,12,12,21,1,21
22,2007,310,12.1,11,22,1,22
23,2007,310,11.9,11,23,1,23
24,2007,310,11.6,10,24,1,24
25,2007,310,11.2,7,25,1,25
26,2007,310,10.5,7,26,1,26
27,2007,310,10.5,9,27,1,27
28,2007,310,NA,NA,28,1,28
29,2007,310,9.5,8,29,1,29
30,2007,310,9.9,12,30,1,30
31,2007,310,10.8,11,31,1,31
32,2007,310,11.2,13,32,2,1
33,2007,310,10.7,12,33,2,2
34,2007,310,11.5,12,34,2,3
35,2007,310,13,15,35,2,4
36,2007,310,13.2,13,36,2,5
37,2007,310,13.1,11,37,2,6
38,2007,310,12.3,13,38,2,7
39,2007,310,NA,NA,39,2,8
40,2007,310,NA,NA,40,2,9
41,2007,310,NA,NA,41,2,10
42,2007,310,NA,NA,42,2,11
43,2007,310,NA,NA,43,2,12
44,2007,310,14.5,17,44,2,13
45,2007,310,15.4,18,45,2,14
46,2007,310,15.1,16,46,2,15
47,2007,310,14.7,22,47,2,16
48,2007,310,14.9,16,48,2,17
49,2007,310,14.9,16,49,2,18
50,2007,310,14.2,13,50,2,19
51,2007,310,13.8,10,51,2,20
52,2007,310,14.4,13,52,2,21
53,2007,310,14.4,16,53,2,22
54,2007,310,14.3,14,54,2,23
55,2007,310,NA,NA,55,2,24
56,2007,310,NA,NA,56,2,25
57,2007,310,NA,NA,57,2,26
58,2007,310,14.8,20,58,2,27
59,2007,310,14.9,17,59,2,28
60,2007,310,15.9,17,60,3,1
61,2007,310,15,15,61,3,2
62,2007,310,16.4,19,62,3,3
63,2007,310,16.5,21,63,3,4
64,2007,310,NA,NA,64,3,5
65,2007,310,NA,NA,65,3,6
66,2007,310,NA,NA,66,3,7
67,2007,310,16.4,19,67,3,8
68,2007,310,16.2,20,68,3,9
69,2007,310,NA,NA,69,3,10
70,2007,310,NA,NA,70,3,11
71,2007,310,16.3,17,71,3,12
72,2007,310,NA,NA,72,3,13
73,2007,310,16.4,19,73,3,14
74,2007,310,16.7,21,74,3,15
75,2007,310,17.1,20,75,3,16
76,2007,310,17.2,20,76,3,17
77,2007,310,17.4,22,77,3,18
78,2007,310,17.4,18,78,3,19
79,2007,310,16.3,18,79,3,20
80,2007,310,15.2,14,80,3,21
81,2007,310,NA,NA,81,3,22
82,2007,310,NA,NA,82,3,23
83,2007,310,16.8,20,83,3,24
84,2007,310,16.8,20,84,3,25
85,2007,310,NA,NA,85,3,26
86,2007,310,NA,NA,86,3,27
87,2007,310,NA,NA,87,3,28
88,2007,310,NA,NA,88,3,29
89,2007,310,NA,NA,89,3,30
90,2007,310,NA,NA,90,3,31
91,2007,310,NA,NA,91,4,1
92,2007,310,NA,NA,92,4,2
93,2007,310,NA,NA,93,4,3
94,2007,310,16.3,15,94,4,4
95,2007,310,15.8,14,95,4,5
96,2007,310,15.8,16,96,4,6
97,2007,310,15.6,14,97,4,7
98,2007,310,16.9,17,98,4,8
99,2007,310,16.8,17,99,4,9
100,2007,310,17.4,20,100,4,10
101,2007,310,NA,NA,101,4,11
102,2007,310,17.7,19,102,4,12
103,2007,310,18.7,23,103,4,13
104,2007,310,19.6,23,104,4,14
105,2007,310,NA,NA,105,4,15
106,2007,310,NA,NA,106,4,16
107,2007,310,20.8,25,107,4,17
108,2007,310,21.2,25,108,4,18
109,2007,310,NA,NA,109,4,19
110,2007,310,22,24,110,4,20
111,2007,310,21.8,24,111,4,21
112,2007,310,22.1,25,112,4,22
113,2007,310,23.1,27,113,4,23
114,2007,310,23.4,28,114,4,24
115,2007,310,23.4,17,115,4,25
116,2007,310,20.6,13,116,4,26
117,2007,310,20.9,20,117,4,27
118,2007,310,20.9,21,118,4,28
119,2007,310,21,23,119,4,29
120,2007,310,20.7,20,120,4,30
121,2007,310,19.7,18,121,5,1
122,2007,310,19.2,16,122,5,2
123,2007,310,19.9,20,123,5,3
124,2007,310,20,21,124,5,4
125,2007,310,20.6,22,125,5,5
126,2007,310,21.2,23,126,5,6
127,2007,310,22,27,127,5,7
128,2007,310,23.2,29,128,5,8
129,2007,310,24,30,129,5,9
130,2007,310,24.1,30,130,5,10
131,2007,310,24,27,131,5,11
132,2007,310,24,27,132,5,12
133,2007,310,23.9,24,133,5,13
134,2007,310,23.2,23,134,5,14
135,2007,310,24.2,25,135,5,15
136,2007,310,24.8,29,136,5,16
137,2007,310,25.2,29,137,5,17
138,2007,310,26.3,32,138,5,18
139,2007,310,26.1,33,139,5,19
140,2007,310,26,26,140,5,20
141,2007,310,24.1,25,141,5,21
142,2007,310,23.3,24,142,5,22
143,2007,310,NA,NA,143,5,23
144,2007,310,23,20,144,5,24
145,2007,310,21.6,21,145,5,25
146,2007,310,21,23,146,5,26
147,2007,310,20.2,24,147,5,27
148,2007,310,20.8,23,148,5,28
149,2007,310,21.4,26,149,5,29
150,2007,310,21.6,26,150,5,30
151,2007,310,21.8,23,151,5,31
152,2007,310,23.2,25,152,6,1
153,2007,310,24.4,27,153,6,2
154,2007,310,NA,NA,154,6,3
155,2007,310,NA,NA,155,6,4
156,2007,310,26.4,29,156,6,5
157,2007,310,26,30,157,6,6
158,2007,310,27,32,158,6,7
159,2007,310,26.9,33,159,6,8
160,2007,310,26.4,31,160,6,9
161,2007,310,25.8,27,161,6,10
162,2007,310,27,29,162,6,11
163,2007,310,27.8,30,163,6,12
164,2007,310,27,29,164,6,13
165,2007,310,26,22,165,6,14
166,2007,310,24,25,166,6,15
167,2007,310,24,24,167,6,16
168,2007,310,25.2,23,168,6,17
169,2007,310,25.8,28,169,6,18
170,2007,310,25,27,170,6,19
171,2007,310,24.1,30,171,6,20
172,2007,310,24.4,31,172,6,21
173,2007,310,25.7,30,173,6,22
174,2007,310,26.4,31,174,6,23
175,2007,310,26.7,33,175,6,24
176,2007,310,26.9,29,176,6,25
177,2007,310,26.8,30,177,6,26
178,2007,310,27.1,31,178,6,27
179,2007,310,27.5,33,179,6,28
180,2007,310,27.2,33,180,6,29
181,2007,310,27.5,35,181,6,30
182,2007,310,27.6,29,182,7,1
183,2007,310,26.9,32,183,7,2
184,2007,310,28.1,34,184,7,3
185,2007,310,29.9,34,185,7,4
186,2007,310,29.1,33,186,7,5
187,2007,310,29.8,36,187,7,6
188,2007,310,30.7,37,188,7,7
189,2007,310,30.4,36,189,7,8
190,2007,310,29.4,33,190,7,9
191,2007,310,28.6,33,191,7,10
192,2007,310,29.6,35,192,7,11
193,2007,310,29.9,36,193,7,12
194,2007,310,30.1,38,194,7,13
195,2007,310,31.7,37,195,7,14
196,2007,310,30.6,34,196,7,15
197,2007,310,28.6,30,197,7,16
198,2007,310,28.5,33,198,7,17
199,2007,310,29.3,33,199,7,18
200,2007,310,28.7,30,200,7,19
201,2007,310,29.2,30,201,7,20
202,2007,310,28.8,30,202,7,21
203,2007,310,27.8,32,203,7,22
204,2007,310,NA,NA,204,7,23
205,2007,310,NA,NA,205,7,24
206,2007,310,29.8,36,206,7,25
207,2007,310,NA,NA,207,7,26
208,2007,310,NA,NA,208,7,27
209,2007,310,32.7,38,209,7,28
210,2007,310,30.9,38,210,7,29
211,2007,310,31.1,36,211,7,30
212,2007,310,NA,NA,212,7,31
213,2007,310,30.3,39,213,8,1
214,2007,310,30.2,35,214,8,2
215,2007,310,31.1,37,215,8,3
216,2007,310,32.2,37,216,8,4
217,2007,310,NA,NA,217,8,5
218,2007,310,NA,NA,218,8,6
219,2007,310,30.6,33,219,8,7
220,2007,310,29.2,32,220,8,8
221,2007,310,29.6,33,221,8,9
222,2007,310,28.6,31,222,8,10
223,2007,310,29,33,223,8,11
224,2007,310,28.2,32,224,8,12
225,2007,310,28.8,33,225,8,13
226,2007,310,28.4,34,226,8,14
227,2007,310,28.6,32,227,8,15
228,2007,310,28.6,31,228,8,16
229,2007,310,28.2,33,229,8,17
230,2007,310,28.5,35,230,8,18
231,2007,310,29,33,231,8,19
232,2007,310,27.7,31,232,8,20
233,2007,310,27.6,29,233,8,21
234,2007,310,26.3,27,234,8,22
235,2007,310,25.4,34,235,8,23
236,2007,310,25.4,29,236,8,24
237,2007,310,24.4,27,237,8,25
238,2007,310,25.2,30,238,8,26
239,2007,310,26.5,32,239,8,27
240,2007,310,28.1,31,240,8,28
241,2007,310,28,30,241,8,29
242,2007,310,26.1,33,242,8,30
243,2007,310,25.5,32,243,8,31
244,2007,310,25.4,34,244,9,1
245,2007,310,26.2,33,245,9,2
246,2007,310,26.2,33,246,9,3
247,2007,310,26.3,31,247,9,4
248,2007,310,25.9,32,248,9,5
249,2007,310,26.6,32,249,9,6
250,2007,310,26.7,33,250,9,7
251,2007,310,26.2,31,251,9,8
252,2007,310,26.2,29,252,9,9
253,2007,310,26.6,31,253,9,10
254,2007,310,27.3,32,254,9,11
255,2007,310,NA,NA,255,9,12
256,2007,310,NA,NA,256,9,13
257,2007,310,26.5,28,257,9,14
258,2007,310,26.2,29,258,9,15
259,2007,310,26.4,30,259,9,16
260,2007,310,26.4,29,260,9,17
261,2007,310,25.8,29,261,9,18
262,2007,310,25.8,29,262,9,19
263,2007,310,25.6,30,263,9,20
264,2007,310,25.2,27,264,9,21
265,2007,310,25.3,27,265,9,22
266,2007,310,25.6,29,266,9,23
267,2007,310,25.9,30,267,9,24
268,2007,310,25.8,29,268,9,25
269,2007,310,NA,NA,269,9,26
270,2007,310,NA,NA,270,9,27
271,2007,310,NA,NA,271,9,28
272,2007,310,22.4,20,272,9,29
273,2007,310,21.6,23,273,9,30
274,2007,310,21.6,21,274,10,1
275,2007,310,21.4,23,275,10,2
276,2007,310,21.2,23,276,10,3
277,2007,310,21.4,24,277,10,4
278,2007,310,NA,NA,278,10,5
279,2007,310,22.2,21,279,10,6
280,2007,310,21.8,23,280,10,7
281,2007,310,22.1,26,281,10,8
282,2007,310,22.2,24,282,10,9
283,2007,310,21.9,24,283,10,10
284,2007,310,21.6,21,284,10,11
285,2007,310,20.7,23,285,10,12
286,2007,310,20.9,23,286,10,13
287,2007,310,20.8,23,287,10,14
288,2007,310,NA,NA,288,10,15
289,2007,310,NA,NA,289,10,16
290,2007,310,NA,NA,290,10,17
291,2007,310,20.8,24,291,10,18
292,2007,310,20.7,23,292,10,19
293,2007,310,20.5,24,293,10,20
294,2007,310,20,21,294,10,21
295,2007,310,19.2,22,295,10,22
296,2007,310,18.7,22,296,10,23
297,2007,310,18.5,16,297,10,24
298,2007,310,18.2,17,298,10,25
299,2007,310,18.1,16,299,10,26
300,2007,310,17.2,18,300,10,27
301,2007,310,17.2,19,301,10,28
302,2007,310,17.4,20,302,10,29
303,2007,310,16.8,19,303,10,30
304,2007,310,16.5,19,304,10,31
305,2007,310,16.2,18,305,11,1
306,2007,310,15.8,20,306,11,2
307,2007,310,15.8,20,307,11,3
308,2007,310,15.8,20,308,11,4
309,2007,310,15.8,23,309,11,5
310,2007,310,15.7,20,310,11,6
311,2007,310,15,19,311,11,7
312,2007,310,14.7,21,312,11,8
313,2007,310,14.6,19,313,11,9
314,2007,310,14.6,19,314,11,10
315,2007,310,NA,NA,315,11,11
316,2007,310,NA,NA,316,11,12
317,2007,310,NA,NA,317,11,13
318,2007,310,12.8,19,318,11,14
319,2007,310,NA,NA,319,11,15
320,2007,310,NA,NA,320,11,16
321,2007,310,12.9,14,321,11,17
322,2007,310,11.9,15,322,11,18
323,2007,310,11.4,10,323,11,19
324,2007,310,11.8,13,324,11,20
325,2007,310,12.8,15,325,11,21
326,2007,310,13.2,13,326,11,22
327,2007,310,12.9,14,327,11,23
328,2007,310,NA,NA,328,11,24
329,2007,310,12.8,14,329,11,25
330,2007,310,NA,NA,330,11,26
331,2007,310,12.4,15,331,11,27
332,2007,310,12.2,13,332,11,28
333,2007,310,12.2,13,333,11,29
334,2007,310,NA,NA,334,11,30
335,2007,310,12.7,12,335,12,1
336,2007,310,12.9,14,336,12,2
337,2007,310,13.2,14,337,12,3
338,2007,310,13.3,16,338,12,4
339,2007,310,13.4,15,339,12,5
340,2007,310,13.3,15,340,12,6
341,2007,310,13,13,341,12,7
342,2007,310,13.2,14,342,12,8
343,2007,310,13.9,17,343,12,9
344,2007,310,NA,NA,344,12,10
345,2007,310,12.8,13,345,12,11
346,2007,310,10.4,12,346,12,12
347,2007,310,9.6,11,347,12,13
348,2007,310,9.3,9,348,12,14
349,2007,310,8.7,9,349,12,15
350,2007,310,8.6,9,350,12,16
351,2007,310,8.3,8,351,12,17
352,2007,310,NA,NA,352,12,18
353,2007,310,9.1,12,353,12,19
354,2007,310,9.5,11,354,12,20
355,2007,310,9.8,15,355,12,21
356,2007,310,10.4,13,356,12,22
357,2007,310,11.7,13,357,12,23
358,2007,310,NA,NA,358,12,24
359,2007,310,10,12,359,12,25
360,2007,310,11,14,360,12,26
361,2007,310,NA,NA,361,12,27
362,2007,310,11.2,12,362,12,28
363,2007,310,11.1,6,363,12,29
364,2007,310,10.5,10,364,12,30
365,2007,310,NA,NA,365,12,31
1,2007,328,10,9.9,1,1,1
2,2007,328,10.5,13.1,2,1,2
3,2007,328,10,14,3,1,3
4,2007,328,9.4,14.6,4,1,4
5,2007,328,9.3,14.7,5,1,5
6,2007,328,9.3,13,6,1,6
7,2007,328,8.9,9.9,7,1,7
8,2007,328,9.6,8.4,8,1,8
9,2007,328,9.9,7,9,1,9
10,2007,328,9.8,5.1,10,1,10
11,2007,328,10,14.7,11,1,11
12,2007,328,9.9,17.5,12,1,12
13,2007,328,9.9,17.5,13,1,13
14,2007,328,10.2,17,14,1,14
15,2007,328,9.9,11.7,15,1,15
16,2007,328,10.5,11.8,16,1,16
17,2007,328,10.4,7.3,17,1,17
18,2007,328,10.6,8.7,18,1,18
19,2007,328,11.5,16.7,19,1,19
20,2007,328,11.2,16.9,20,1,20
21,2007,328,11.1,14.2,21,1,21
22,2007,328,10.5,8.6,22,1,22
23,2007,328,10.2,9.5,23,1,23
24,2007,328,9.4,7.4,24,1,24
25,2007,328,8.9,5.5,25,1,25
26,2007,328,8,5,26,1,26
27,2007,328,7.2,9.2,27,1,27
28,2007,328,7,7.9,28,1,28
29,2007,328,7.9,7.9,29,1,29
30,2007,328,9.7,10.2,30,1,30
31,2007,328,9,10.2,31,1,31
32,2007,328,9.1,12,32,2,1
33,2007,328,9,11.1,33,2,2
34,2007,328,9.4,8.6,34,2,3
35,2007,328,10.5,12.7,35,2,4
36,2007,328,10.8,12.9,36,2,5
37,2007,328,10.9,11.8,37,2,6
38,2007,328,10.8,12.1,38,2,7
39,2007,328,11.8,10.3,39,2,8
40,2007,328,11,13.6,40,2,9
41,2007,328,11.6,16.8,41,2,10
42,2007,328,12.4,15.8,42,2,11
43,2007,328,13.4,16.4,43,2,12
44,2007,328,NA,NA,44,2,13
45,2007,328,13.1,15.9,45,2,14
46,2007,328,12.4,15.3,46,2,15
47,2007,328,12.4,20.6,47,2,16
48,2007,328,12.6,12.5,48,2,17
49,2007,328,12.2,13.3,49,2,18
50,2007,328,11.8,14.2,50,2,19
51,2007,328,11.9,8.1,51,2,20
52,2007,328,11.7,13.5,52,2,21
53,2007,328,11.6,13.9,53,2,22
54,2007,328,NA,NA,54,2,23
55,2007,328,NA,NA,55,2,24
56,2007,328,NA,NA,56,2,25
57,2007,328,NA,NA,57,2,26
58,2007,328,12.5,18.3,58,2,27
59,2007,328,12.8,19.1,59,2,28
60,2007,328,13.1,16.7,60,3,1
61,2007,328,12.9,16.7,61,3,2
62,2007,328,12.8,16.9,62,3,3
63,2007,328,13.2,20.9,63,3,4
64,2007,328,NA,NA,64,3,5
65,2007,328,NA,NA,65,3,6
66,2007,328,NA,NA,66,3,7
67,2007,328,12,12.8,67,3,8
68,2007,328,11.9,18.3,68,3,9
69,2007,328,12.3,19.6,69,3,10
70,2007,328,12.6,19.3,70,3,11
71,2007,328,12.9,16.6,71,3,12
72,2007,328,13.3,18.2,72,3,13
73,2007,328,13.8,19.1,73,3,14
74,2007,328,14.2,19.4,74,3,15
75,2007,328,14.4,19,75,3,16
76,2007,328,14.9,19.1,76,3,17
77,2007,328,15.1,21.4,77,3,18
78,2007,328,14.4,14.7,78,3,19
79,2007,328,12.7,9.9,79,3,20
80,2007,328,NA,NA,80,3,21
81,2007,328,12,11,81,3,22
82,2007,328,12.6,15.8,82,3,23
83,2007,328,13.7,16.7,83,3,24
84,2007,328,13.8,16.2,84,3,25
85,2007,328,14,15.9,85,3,26
86,2007,328,14.1,12.1,86,3,27
87,2007,328,13.3,12.6,87,3,28
88,2007,328,14,15.1,88,3,29
89,2007,328,13.5,16.1,89,3,30
90,2007,328,13.3,13.6,90,3,31
91,2007,328,13.5,13.9,91,4,1
92,2007,328,13.4,13.1,92,4,2
93,2007,328,14.1,15.2,93,4,3
94,2007,328,13.4,14,94,4,4
95,2007,328,13.1,11.9,95,4,5
96,2007,328,13.2,13.9,96,4,6
97,2007,328,12.6,13.4,97,4,7
98,2007,328,13.1,16.8,98,4,8
99,2007,328,14.1,16.7,99,4,9
100,2007,328,15.5,19.3,100,4,10
101,2007,328,16,19,101,4,11
102,2007,328,15.8,18.4,102,4,12
103,2007,328,16.6,18.1,103,4,13
104,2007,328,17.1,19,104,4,14
105,2007,328,17.5,22.5,105,4,15
106,2007,328,18,23.4,106,4,16
107,2007,328,NA,NA,107,4,17
108,2007,328,18.4,23.6,108,4,18
109,2007,328,19.3,23.3,109,4,19
110,2007,328,19.4,24.2,110,4,20
111,2007,328,19.7,23.6,111,4,21
112,2007,328,20.1,24.7,112,4,22
113,2007,328,20.6,25.8,113,4,23
114,2007,328,20.9,26.8,114,4,24
115,2007,328,19.8,17.7,115,4,25
116,2007,328,17.8,14.8,116,4,26
117,2007,328,17,18.1,117,4,27
118,2007,328,16.9,20.1,118,4,28
119,2007,328,16.8,19.2,119,4,29
120,2007,328,16.4,17.4,120,4,30
121,2007,328,15.9,14,121,5,1
122,2007,328,15.6,15.2,122,5,2
123,2007,328,16,16.1,123,5,3
124,2007,328,16.8,19.4,124,5,4
125,2007,328,16.6,17.5,125,5,5
126,2007,328,17.1,20.9,126,5,6
127,2007,328,17.9,24.2,127,5,7
128,2007,328,18.8,26.7,128,5,8
129,2007,328,19.9,27.4,129,5,9
130,2007,328,20.5,27.7,130,5,10
131,2007,328,20.6,25.3,131,5,11
132,2007,328,20.1,24.4,132,5,12
133,2007,328,20.5,22,133,5,13
134,2007,328,19.8,18.1,134,5,14
135,2007,328,20,20.9,135,5,15
136,2007,328,NA,NA,136,5,16
137,2007,328,NA,NA,137,5,17
138,2007,328,NA,NA,138,5,18
139,2007,328,23,31.3,139,5,19
140,2007,328,22.2,26.6,140,5,20
141,2007,328,21.1,24.2,141,5,21
142,2007,328,20.8,24.5,142,5,22
143,2007,328,19.8,22.5,143,5,23
144,2007,328,18.8,15.9,144,5,24
145,2007,328,16.4,15.5,145,5,25
146,2007,328,17.1,20.1,146,5,26
147,2007,328,18.8,21.6,147,5,27
148,2007,328,19.2,20.1,148,5,28
149,2007,328,19.8,24.6,149,5,29
150,2007,328,20.5,25.3,150,5,30
151,2007,328,20,21.5,151,5,31
152,2007,328,20.7,23.7,152,6,1
153,2007,328,20.9,25.4,153,6,2
154,2007,328,21.4,27.5,154,6,3
155,2007,328,22.5,28.6,155,6,4
156,2007,328,22,26.1,156,6,5
157,2007,328,22.5,27.8,157,6,6
158,2007,328,23.1,30.8,158,6,7
159,2007,328,23.5,31.8,159,6,8
160,2007,328,23.7,30.5,160,6,9
161,2007,328,23.3,25.7,161,6,10
162,2007,328,23.2,27.5,162,6,11
163,2007,328,23.6,30.5,163,6,12
164,2007,328,23.5,27.5,164,6,13
165,2007,328,22.7,22.4,165,6,14
166,2007,328,22,25.5,166,6,15
167,2007,328,21.3,21.2,167,6,16
168,2007,328,20.6,21.8,168,6,17
169,2007,328,21.4,26.8,169,6,18
170,2007,328,21.7,25.2,170,6,19
171,2007,328,21.1,24.4,171,6,20
172,2007,328,NA,NA,172,6,21
